ORIGID,CountyName,PopulationCensus16,IGEasting,IGNorthing,Lat,Long,UniqueGeographicIdentifier,ConfirmedCovidCases,PopulationProportionCovidCases,x,y,FID,TimeStampDate
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,4053,2020-03-17T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,4054,2020-03-17T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,4055,2020-03-17T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,4056,2020-03-17T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,4057,2020-03-18T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,4058,2020-03-18T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,4059,2020-03-18T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,4060,2020-03-18T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,4061,2020-03-18T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,4062,2020-03-18T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,4063,2020-03-18T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,4064,2020-03-18T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,4065,2020-03-18T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,4066,2020-03-18T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,4067,2020-03-18T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,4068,2020-03-18T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,4069,2020-03-18T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,4070,2020-03-18T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,4071,2020-03-18T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,4072,2020-03-18T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,4073,2020-03-18T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,4074,2020-03-18T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,4075,2020-03-18T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,4076,2020-03-18T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,4077,2020-03-18T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,4078,2020-03-18T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,4079,2020-03-18T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,4080,2020-03-18T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,4081,2020-03-18T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,4082,2020-03-18T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,4083,2020-03-19T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,4084,2020-03-19T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,4085,2020-03-19T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,4086,2020-03-19T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,4087,2020-03-19T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,4088,2020-03-19T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,4089,2020-03-19T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,4090,2020-03-19T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,4091,2020-03-19T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,4092,2020-03-19T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,4093,2020-03-19T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,4094,2020-03-19T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,4095,2020-03-19T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,4096,2020-03-19T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,4097,2020-03-19T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,4098,2020-03-19T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,4099,2020-03-19T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,4100,2020-03-19T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,4101,2020-03-19T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,4102,2020-03-19T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,4103,2020-03-19T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,4104,2020-03-19T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,4105,2020-03-19T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,4106,2020-03-19T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,4107,2020-03-19T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,4108,2020-03-19T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,4109,2020-03-20T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,4110,2020-03-20T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,4111,2020-03-20T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,4112,2020-03-20T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,4113,2020-03-20T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,4114,2020-03-20T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,4115,2020-03-20T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,4116,2020-03-20T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,4117,2020-03-20T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,4118,2020-03-20T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,4119,2020-03-20T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,4120,2020-03-20T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,4121,2020-03-20T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,4122,2020-03-20T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,4123,2020-03-20T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,4124,2020-03-20T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,4125,2020-03-20T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,4126,2020-03-20T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,4127,2020-03-20T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,4128,2020-03-20T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,4129,2020-03-20T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,4130,2020-03-20T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,4131,2020-03-20T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,4132,2020-03-20T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,4133,2020-03-20T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,4134,2020-03-20T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4135,2020-03-21T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,3,3.938248,-7.2937,53.9878,4136,2020-03-21T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,9,7.574674,-8.9889,52.8917,4137,2020-03-21T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,104,19.157512,-8.6372,51.9517,4138,2020-03-21T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,8,5.025378,-7.96,54.8989,4139,2020-03-21T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,471,34.957276,-6.292,53.3605,4140,2020-03-21T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,33,12.787823,-8.7362,53.3705,4141,2020-03-21T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,12,8.124192,-9.565,52.1689,4142,2020-03-21T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,23,10.336893,-6.7837,53.238,4143,2020-03-21T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,15,15.116092,-7.2175,52.5816,4144,2020-03-21T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,6,7.084076,-7.3423,52.9952,4145,2020-03-21T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,4146,2020-03-21T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,18,9.235553,-8.7412,52.5255,4147,2020-03-21T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,3,7.339809,-7.6952,53.7325,4148,2020-03-21T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,13,10.086589,-6.487,53.9161,4149,2020-03-21T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,6,4.597455,-9.2537,53.9191,4150,2020-03-21T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,13,6.665163,-6.715,53.6851,4151,2020-03-21T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,3,4.887108,-6.9452,54.1857,4152,2020-03-21T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,10,12.826926,-7.6607,53.2632,4153,2020-03-21T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,3,4.647992,-8.2735,53.8008,4154,2020-03-21T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,8,12.207218,-8.5345,54.1581,4155,2020-03-21T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,20,12.535020,-7.9206,52.6407,4156,2020-03-21T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,9,7.746867,-7.4935,52.2035,4157,2020-03-21T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,20,22.530134,-7.4219,53.5524,4158,2020-03-21T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,3,2.003714,-6.5037,52.5164,4159,2020-03-21T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,22,15.446726,-6.3442,53.0205,4160,2020-03-21T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4161,2020-03-22T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,5,6.563747,-7.2937,53.9878,4162,2020-03-22T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,11,9.257934,-8.9889,52.8917,4163,2020-03-22T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,123,22.657442,-8.6372,51.9517,4164,2020-03-22T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,11,6.909895,-7.96,54.8989,4165,2020-03-22T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,535,39.707309,-6.292,53.3605,4166,2020-03-22T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,35,13.562842,-8.7362,53.3705,4167,2020-03-22T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,15,10.155240,-9.565,52.1689,4168,2020-03-22T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,25,11.235753,-6.7837,53.238,4169,2020-03-22T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,16,16.123831,-7.2175,52.5816,4170,2020-03-22T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,8,9.445435,-7.3423,52.9952,4171,2020-03-22T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,4172,2020-03-22T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,19,9.748639,-8.7412,52.5255,4173,2020-03-22T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,3,7.339809,-7.6952,53.7325,4174,2020-03-22T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,16,12.414264,-6.487,53.9161,4175,2020-03-22T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,9,6.896182,-9.2537,53.9191,4176,2020-03-22T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,16,8.203277,-6.715,53.6851,4177,2020-03-22T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,3,4.887108,-6.9452,54.1857,4178,2020-03-22T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,13,16.675004,-7.6607,53.2632,4179,2020-03-22T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,3,4.647992,-8.2735,53.8008,4180,2020-03-22T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,8,12.207218,-8.5345,54.1581,4181,2020-03-22T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,20,12.535020,-7.9206,52.6407,4182,2020-03-22T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,13,11.189919,-7.4935,52.2035,4183,2020-03-22T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,21,23.656641,-7.4219,53.5524,4184,2020-03-22T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,7,4.675332,-6.5037,52.5164,4185,2020-03-22T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,28,19.659470,-6.3442,53.0205,4186,2020-03-22T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4187,2020-03-23T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,5,6.563747,-7.2937,53.9878,4188,2020-03-23T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,12,10.099565,-8.9889,52.8917,4189,2020-03-23T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,133,24.499510,-8.6372,51.9517,4190,2020-03-23T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,11,6.909895,-7.96,54.8989,4191,2020-03-23T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,659,48.910498,-6.292,53.3605,4192,2020-03-23T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,40,15.500391,-8.7362,53.3705,4193,2020-03-23T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,33,22.341527,-9.565,52.1689,4194,2020-03-23T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,34,15.280624,-6.7837,53.238,4195,2020-03-23T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,16,16.123831,-7.2175,52.5816,4196,2020-03-23T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,9,10.626114,-7.3423,52.9952,4197,2020-03-23T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,4198,2020-03-23T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,19,9.748639,-8.7412,52.5255,4199,2020-03-23T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,4,9.786412,-7.6952,53.7325,4200,2020-03-23T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,18,13.966047,-6.487,53.9161,4201,2020-03-23T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,9,6.896182,-9.2537,53.9191,4202,2020-03-23T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,24,12.304916,-6.715,53.6851,4203,2020-03-23T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,3,4.887108,-6.9452,54.1857,4204,2020-03-23T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,13,16.675004,-7.6607,53.2632,4205,2020-03-23T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,3,4.647992,-8.2735,53.8008,4206,2020-03-23T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,8,12.207218,-8.5345,54.1581,4207,2020-03-23T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,20,12.535020,-7.9206,52.6407,4208,2020-03-23T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,15,12.911445,-7.4935,52.2035,4209,2020-03-23T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,25,28.162668,-7.4219,53.5524,4210,2020-03-23T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,7,4.675332,-6.5037,52.5164,4211,2020-03-23T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,39,27.382833,-6.3442,53.0205,4212,2020-03-23T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4213,2020-03-24T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,6,7.876497,-7.2937,53.9878,4214,2020-03-24T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,25,21.040760,-8.9889,52.8917,4215,2020-03-24T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,154,28.367854,-8.6372,51.9517,4216,2020-03-24T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,12,7.538067,-7.96,54.8989,4217,2020-03-24T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,774,57.445714,-6.292,53.3605,4218,2020-03-24T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,45,17.437940,-8.7362,53.3705,4219,2020-03-24T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,38,25.726607,-9.565,52.1689,4220,2020-03-24T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,39,17.527775,-6.7837,53.238,4221,2020-03-24T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,19,19.147049,-7.2175,52.5816,4222,2020-03-24T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,9,10.626114,-7.3423,52.9952,4223,2020-03-24T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,4224,2020-03-24T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,24,12.314070,-8.7412,52.5255,4225,2020-03-24T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,3,7.339809,-7.6952,53.7325,4226,2020-03-24T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,20,15.517830,-6.487,53.9161,4227,2020-03-24T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,14,10.727394,-9.2537,53.9191,4228,2020-03-24T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,27,13.843030,-6.715,53.6851,4229,2020-03-24T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,3,4.887108,-6.9452,54.1857,4230,2020-03-24T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,16,20.523082,-7.6607,53.2632,4231,2020-03-24T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,5,7.746653,-8.2735,53.8008,4232,2020-03-24T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,8,12.207218,-8.5345,54.1581,4233,2020-03-24T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,27,16.922277,-7.9206,52.6407,4234,2020-03-24T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,22,18.936786,-7.4935,52.2035,4235,2020-03-24T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,29,32.668694,-7.4219,53.5524,4236,2020-03-24T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,8,5.343236,-6.5037,52.5164,4237,2020-03-24T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,49,34.404072,-6.3442,53.0205,4238,2020-03-24T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4239,2020-03-25T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,9,11.814745,-7.2937,53.9878,4240,2020-03-25T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,26,21.882391,-8.9889,52.8917,4241,2020-03-25T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,171,31.499370,-8.6372,51.9517,4242,2020-03-25T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,15,9.422584,-7.96,54.8989,4243,2020-03-25T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,922,68.430166,-6.292,53.3605,4244,2020-03-25T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,57,22.088058,-8.7362,53.3705,4245,2020-03-25T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,44,29.788703,-9.565,52.1689,4246,2020-03-25T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,45,20.224356,-6.7837,53.238,4247,2020-03-25T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,20,20.154789,-7.2175,52.5816,4248,2020-03-25T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,10,11.806794,-7.3423,52.9952,4249,2020-03-25T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,4250,2020-03-25T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,36,18.471106,-8.7412,52.5255,4251,2020-03-25T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,5,12.233014,-7.6952,53.7325,4252,2020-03-25T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,24,18.621396,-6.487,53.9161,4253,2020-03-25T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,18,13.792364,-9.2537,53.9191,4254,2020-03-25T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,33,16.919259,-6.715,53.6851,4255,2020-03-25T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,5,8.145180,-6.9452,54.1857,4256,2020-03-25T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,19,24.371160,-7.6607,53.2632,4257,2020-03-25T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,7,10.845315,-8.2735,53.8008,4258,2020-03-25T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,8,12.207218,-8.5345,54.1581,4259,2020-03-25T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,34,21.309534,-7.9206,52.6407,4260,2020-03-25T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,25,21.519075,-7.4935,52.2035,4261,2020-03-25T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,39,43.933761,-7.4219,53.5524,4262,2020-03-25T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,9,6.011141,-6.5037,52.5164,4263,2020-03-25T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,52,36.510444,-6.3442,53.0205,4264,2020-03-25T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,4265,2020-03-26T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,11,14.440244,-7.2937,53.9878,4266,2020-03-26T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,31,26.090543,-8.9889,52.8917,4267,2020-03-26T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,184,33.894059,-8.6372,51.9517,4268,2020-03-26T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,15,9.422584,-7.96,54.8989,4269,2020-03-26T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,1070,79.414618,-6.292,53.3605,4270,2020-03-26T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,63,24.413116,-8.7362,53.3705,4271,2020-03-26T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,47,31.819751,-9.565,52.1689,4272,2020-03-26T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,56,25.168087,-6.7837,53.238,4273,2020-03-26T00:00:00.000Z
